run_id,run_name,model_size,batch_size,context_length,mode,dtype,tool,window,stage,event_type,event_name,calls,cpu_self_us,cpu_total_us,cuda_self_us,cuda_total_us,cuda_event_elapsed_us,rank_in_stage,source_run
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::einsum,85,2158.667999997677,9174.50599999947,0.0,57020.70900000015,,1,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::bmm,85,1949.414999999979,2884.277999999991,57020.70900000015,57020.70900000015,,2,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::mul,170,1855.954999999085,2757.973999999638,4055.072000000393,4055.072000000393,,3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,forward,op,cudaLaunchKernel,500,2825.132000000158,2825.132000000158,0.0,0.0,,4,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::permute,497,1855.7110000012326,2145.46200000064,0.0,0.0,,5,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::reshape,267,632.9610000009416,1683.9310000005644,0.0,226.84700000006706,,6,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::unsqueeze,267,1141.0680000003194,1295.23100000032,0.0,0.0,,7,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::add,73,825.3560000004945,1206.696000000171,655.5470000000787,655.5470000000787,,8,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::sigmoid,12,158.55799999978626,228.10399999981746,673.3680000000168,673.3680000000168,,9,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::view,316,651.5600000001723,651.5600000001723,0.0,0.0,,10,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::sub,2,23.89799999987008,34.45499999995809,416.4130000000587,416.4130000000587,,1,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::neg,1,11.847000000067055,17.1370000000461,185.40600000001723,185.40600000001723,,2,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::exp,1,11.504999999946449,16.569999999948777,185.1819999999716,185.1819999999716,,3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::max,1,25.603999999992084,35.09899999998743,125.1819999999716,125.1819999999716,,4,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::sum,1,15.023999999975786,20.31300000002375,114.91100000002189,114.91100000002189,,5,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,loss,op,cudaLaunchKernel,9,52.10100000008242,52.10100000008242,0.0,0.0,,6,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::mean,1,17.572000000043772,23.59000000002561,4.416000000026543,4.416000000026543,,7,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::gather,1,16.66700000007404,23.570999999996275,13.88800000003539,13.88800000003539,,8,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::log,1,10.379000000015367,15.429999999993015,3.040000000037253,3.040000000037253,,9,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,loss,op,aten::reshape,2,3.7770000000600703,9.6370000000461,0.0,0.0,,10,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,optimizer,op,Optimizer.step#AdamW.step,1,10619.884000000427,171580.62300000002,0.0,13154.2690000023,,1,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,optimizer,op,cudaLaunchKernel,1776,9863.874000000476,141362.3650000007,0.0,2589.3820000000997,,2,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,optimizer,op,Command Buffer Full,409,131498.4910000002,131498.4910000002,2589.3820000000997,2589.3820000000997,,3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::mul,666,6588.6610000001965,58547.77200000052,4176.465999999549,5255.400999999489,,4,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::add,333,3237.880000000063,31483.819000000134,1974.7320000006584,2461.5430000006454,,5,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::zeros_like,222,913.3659999994561,22956.707999998587,0.0,1071.2530000004917,,6,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::zero_,222,783.1899999991292,20328.075999999128,0.0,1071.2530000004917,,7,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::fill_,222,1101.9739999993471,19544.886,867.3830000004964,1071.2530000004917,,8,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::sub_,222,1510.2999999997555,18304.936000000394,1400.8169999995735,1725.325999999768,,9,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,optimizer,op,aten::sqrt,111,990.2550000004121,10406.544999999925,637.6630000006407,819.0390000009211,,10,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,op,cudaDeviceSynchronize,1,337.40200000000186,337.40200000000186,0.0,0.0,,1,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,op,cudaEventRecordWithFlags,10,49.740999999805354,149.2349999998114,0.0,0.0,,2,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,op,Command Buffer Full,1,99.49400000000605,99.49400000000605,0.0,0.0,,3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,op,cudaStreamIsCapturing,10,9.920000000100117,9.920000000100117,0.0,0.0,,4,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,zero_grad,op,Optimizer.zero_grad#AdamW.zero_grad,1,124.79399999999441,124.79399999999441,0.0,0.0,,1,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_64x32_sliced1x4_nt,73,0.0,0.0,44704.39999999999,44704.39999999999,,1,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_128x128_nt,36,0.0,0.0,30564.960999999992,30564.960999999992,,2,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_128x64_tn,25,0.0,0.0,29321.007,29321.007,,3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_32x32_sliced1x4_nn,24,0.0,0.0,28440.82,28440.82,,4,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_128x128_tn,72,0.0,0.0,23358.3,23358.3,,5,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_128x128_nn,25,0.0,0.0,21760.56,21760.56,,6,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",196,0.0,0.0,15913.479999999998,15913.479999999998,,7,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_128x64_nn,48,0.0,0.0,14222.021999999995,14222.021999999995,,8,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",48,0.0,0.0,14149.806,14149.806,,9,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P3,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof,small,4,1024,train_step,fp32,torch.profiler,profile/measure,profile/measure,kernel,ampere_sgemm_32x128_tn,12,0.0,0.0,13772.332000000002,13772.332000000002,,10,profile-P3_small_bs4_ctx1024_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,profile/measure,stage,profile/measure,1.0,985.4369999998016,291341.547,0.0,95440.57800000161,0.0,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,zero_grad,stage,zero_grad,1.0,24.90300000004936,250.26700000005076,0.0,0.0,306.17600679397583,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,forward,stage,forward,1.0,12589.322999997472,63174.98300000001,0.0,61432.77700000012,66747.81036376953,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/scores,stage,attention/scores,24.0,1401.2130000002217,5934.445999999938,0.0,2213.1349999997183,0.0,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/softmax,stage,attention/softmax,24.0,1032.4720000002417,3334.449000000197,0.0,2257.1979999996256,0.0,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/value,stage,attention/value,24.0,743.7360000000917,4002.070999999938,0.0,2722.9550000000745,0.0,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,loss,stage,loss,1.0,86.21799999999348,284.99499999999534,0.0,293.62999999994645,307.2960078716278,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,backward,stage,backward,1.0,140216.73600000003,140245.787,0.0,1.4720000000088476,151677.978515625,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,optimizer,stage,optimizer,1.0,59.34600000001956,85797.18500000006,0.0,33712.699000001536,72055.03845214844,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::einsum,24,656.1499999998487,2692.0869999999995,0.0,1101.8479999998817,,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::where,48,514.5269999998272,1964.909999999858,568.5719999996945,1178.1699999994598,,2,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::bmm,24,694.2660000002361,916.3120000001509,1101.8479999998817,1101.8479999998817,,3,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,cudaLaunchKernel,96,626.7110000001267,626.7110000001267,0.0,0.0,,4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::div,24,389.53899999981513,541.3519999998389,501.68900000007125,501.68900000007125,,5,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::permute,120,470.56999999983236,540.1040000001667,0.0,0.0,,6,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::scalar_tensor,24,101.90800000017043,482.8670000000275,0.0,41.02600000007078,,7,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::fill_,24,148.22099999996135,269.3900000000722,41.02600000007078,41.02600000007078,,8,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::reshape,48,121.69499999989057,239.82099999987986,0.0,0.0,,9,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/scores,op,aten::unsqueeze,48,202.86899999977322,235.21899999992456,0.0,0.0,,10,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/softmax,op,cudaLaunchKernel,120,652.4440000000759,652.4440000000759,0.0,0.0,,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/softmax,op,aten::max,24,472.94699999992736,638.7110000000102,528.4489999998477,528.4489999998477,,2,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/softmax,op,aten::div,24,277.2070000000531,395.2850000000908,619.7989999998244,619.7989999998244,,3,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/softmax,op,aten::sub,24,305.0199999999604,433.1349999999511,487.77100000012433,487.77100000012433,,4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/softmax,op,aten::sum,24,324.3289999999688,448.2609999998822,285.40499999996973,285.40499999996973,,5,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/softmax,op,aten::exp,24,270.02999999996973,386.58500000002095,335.77399999985937,335.77399999985937,,6,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::einsum,24,568.091000000597,3258.3349999998463,0.0,2722.9550000000745,,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::bmm,24,594.4719999999506,728.6059999999125,2465.4829999999492,2465.4829999999492,,2,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::reshape,48,153.36299999977928,1058.2939999997616,0.0,257.47200000012526,,3,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::clone,24,129.2329999996582,772.1209999998682,0.0,257.47200000012526,,4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::permute,120,455.39099999994505,517.5239999998594,0.0,0.0,,5,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::copy_,24,240.75700000009965,431.24500000011176,257.47200000012526,257.47200000012526,,6,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/value,op,cudaLaunchKernel,48,324.6219999999739,324.6219999999739,0.0,0.0,,7,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::unsqueeze,48,227.66799999959767,282.7249999998603,0.0,0.0,,8,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::empty_like,24,49.01199999987148,211.64300000009825,0.0,0.0,,9,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,attention/value,op,aten::view,72,168.23299999983283,168.23299999983283,0.0,0.0,,10,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,backward,op,aten::ones_like,1,3.1700000000419095,29.05099999997765,0.0,1.4720000000088476,,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,backward,op,aten::fill_,1,6.784999999974389,15.685999999986961,1.4720000000088476,1.4720000000088476,,2,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,backward,op,aten::empty_like,1,3.1789999999455176,10.194999999948777,0.0,0.0,,3,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,backward,op,cudaLaunchKernel,1,8.901000000012573,8.901000000012573,0.0,0.0,,4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,backward,op,aten::empty_strided,1,7.01600000000326,7.01600000000326,0.0,0.0,,5,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::einsum,169,4692.6710000009625,18315.738000000478,0.0,48592.327999999805,,1,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::bmm,169,3914.5650000002934,5869.982999999775,48592.327999999805,48592.327999999805,,2,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,forward,op,cudaLaunchKernel,992,5513.798999999824,5513.798999999824,0.0,0.0,,3,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::mul,338,3691.934000000183,5481.762000000104,2965.7030000000377,2965.7030000000377,,4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::permute,989,3545.441000000632,4095.1849999999395,0.0,0.0,,5,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
P4,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof,medium,4,256,train_step,fp32,torch.profiler,profile/measure,forward,op,aten::reshape,531,1221.4740000002785,3149.225000000559,0.0,189.3090000001248,,6,profile-P4_medium_bs4_ctx256_train_step_fp32_torchprof.metadata.json
