source,status,model_size,batch_size,context_length,dtype,tool,event_count,peak_allocated_mib,peak_reserved_mib,trace_output,table_output,stage,name,record_type,calls,cpu_total_us,cpu_self_us,cuda_total_us,cuda_self_us,cpu_memory_bytes,cuda_memory_bytes
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,operator,aten::matmul,operator,217,11221.456000000004,1451.885999999959,47382.28799999994,0.0,0,0
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,operator,ampere_sgemm_128x64_tn,operator,168,0.0,0.0,41961.93299999999,41961.93299999999,0,0
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,operator,aten::where,operator,360,10091.83000000023,3094.376000000051,33659.76899999985,23052.14099999991,0,0
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,operator,aten::add_,operator,995,32793.8030000001,4157.584000001691,19375.53499999951,18037.409999999276,0,0
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,operator,aten::mul,operator,969,16671.1399999998,8328.214999999804,29537.076999999837,29537.076999999837,0,0
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,operator,autograd::engine::evaluate_function: DivBackward0,operator,97,9272.852000000014,1052.8079999998736,27413.298999999388,0.0,-192,0
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,operator,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params),operator,73,0.0,0.0,25241.039000000106,25241.039000000106,0,0
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,profile/measure,CUDA kernels overlapping CPU range,kernel_overlap,5750,319475.93,,284709.72607421875,,,
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,forward,CUDA kernels overlapping CPU range,kernel_overlap,1996,128485.469,,101263.8759765625,,,
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,attention/scores,CUDA kernels overlapping CPU range,kernel_overlap,29,4178.769000000001,,1576.28125,,,
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,attention/softmax,CUDA kernels overlapping CPU range,kernel_overlap,205,16461.855999999996,,12978.75439453125,,,
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,attention/value,CUDA kernels overlapping CPU range,kernel_overlap,83,3410.1769999999997,,3372.13427734375,,,
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,loss,CUDA kernels overlapping CPU range,kernel_overlap,5,358.9,,356.40380859375,,,
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,backward,CUDA kernels overlapping CPU range,kernel_overlap,1951,126137.134,,121833.90844726562,,,
medium_ctx512.json,complete,medium,4,512,fp32,torch.profiler,242,15593.7626953125,15790.0,medium_ctx512.json.trace,medium_ctx512.operators.csv,optimizer,CUDA kernels overlapping CPU range,kernel_overlap,1708,62539.528,,59965.484130859375,,,
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,profile/warmup,profile/warmup,cpu_range,1,85.23399999999998,85.23399999999998,0.0,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,profile/measure,profile/measure,cpu_range,1,316146.91199999995,870.280999999959,134172.08100000044,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,zero_grad,zero_grad,cpu_range,1,465.95099999999996,131.49099999999993,0.0,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,forward,forward,cpu_range,1,129601.488,8039.549999999872,124892.02400000009,0.0,96,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,forward,forward,gpu_annotation,1,0.0,0.0,136559.451,136559.451,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,attention/scores,attention/scores,cpu_range,12,2168.5790000000343,846.9460000000281,8050.663999999969,0.0,96,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,attention/scores,attention/scores,gpu_annotation,12,0.0,0.0,8058.279999999986,8058.279999999986,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,attention/softmax,attention/softmax,cpu_range,12,8470.068,1752.608000000053,67652.76900000009,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,attention/value,attention/value,cpu_range,12,1696.884999999993,405.7619999999879,4201.175999999987,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,attention/softmax,attention/softmax,gpu_annotation,12,0.0,0.0,67843.68600000002,67843.68600000002,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,attention/value,attention/value,gpu_annotation,12,0.0,0.0,4208.472000000022,4208.472000000022,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,loss,loss,cpu_range,1,346.73700000000827,124.09200000001874,1114.4799999999523,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,backward,backward,cpu_range,1,83370.619,51737.13200000004,0.8960000000079162,0.0,-96,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,loss,loss,gpu_annotation,1,0.0,0.0,1118.6059999999998,1118.6059999999998,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,backward,backward,gpu_annotation,1,0.0,0.0,0.8960000000079162,0.8960000000079162,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,optimizer,optimizer,cpu_range,1,101475.80799999999,135.95599999997648,8164.68100000039,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,cudaLaunchKernel,operator,3170,124430.15400000113,36207.06100000096,2430.3310000005295,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,Command Buffer Full,operator,434,119832.09200000012,119832.09200000012,2430.3310000005295,2430.3310000005295,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,Optimizer.step#AdamW.step,operator,1,101339.85200000001,3928.539000000077,8164.68100000039,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,aten::item,operator,48,89884.20899999999,89.39200000001892,44.02900000000318,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,aten::_local_scalar_dense,operator,48,89794.81699999997,270.63799999996627,44.02900000000318,44.02900000000318,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,cudaStreamSynchronize,operator,48,89117.00500000002,89117.00500000002,0.0,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,aten::mm,operator,255,18753.900999999816,4588.921000000042,68173.92600000015,68173.92600000015,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,aten::where,operator,180,5352.584999999957,1595.9140000000025,48942.432000000044,33635.1580000001,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,autograd::engine::evaluate_function: MmBackward0,operator,85,19102.95499999993,723.8490000000165,41601.84200000018,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,MmBackward0,operator,85,18379.105999999912,783.3329999999842,41601.84200000018,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,aten::add_,operator,503,41123.28399999993,2320.2209999996994,19123.25200000027,18248.80999999988,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,autograd::engine::evaluate_function: DivBackward0,operator,49,12121.70299999998,541.195000000007,39228.504000000044,0.0,-96,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,aten::div,operator,248,9928.289999999894,2278.660999999576,37488.62699999963,37488.62699999963,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,DivBackward0,operator,49,8264.915999999997,460.7290000002831,35377.86299999978,0.0,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,aten::mul,operator,489,11222.446999999967,4380.306999999866,33774.16399999992,33774.16399999992,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,operator,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",operator,96,0.0,0.0,33608.56600000005,33608.56600000005,0,0
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,profile/measure,CUDA kernels overlapping CPU range,kernel_overlap,2335,316146.912,,289868.4143066406,,,
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,forward,CUDA kernels overlapping CPU range,kernel_overlap,968,129601.488,,110389.37915039062,,,
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,attention/scores,CUDA kernels overlapping CPU range,kernel_overlap,12,2168.5789999999997,,805.90673828125,,,
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,attention/softmax,CUDA kernels overlapping CPU range,kernel_overlap,36,8470.068,,5770.3603515625,,,
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,attention/value,CUDA kernels overlapping CPU range,kernel_overlap,2,283.668,,194.4873046875,,,
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,loss,CUDA kernels overlapping CPU range,kernel_overlap,2,346.737,,346.096923828125,,,
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,backward,CUDA kernels overlapping CPU range,kernel_overlap,590,83370.619,,80895.90112304688,,,
small_ctx1024.json,complete,small,4,1024,fp32,torch.profiler,244,13463.5859375,13876.0,small_ctx1024.json.trace,small_ctx1024.operators.csv,optimizer,CUDA kernels overlapping CPU range,kernel_overlap,769,101475.808,,97451.15649414062,,,
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,profile/warmup,profile/warmup,cpu_range,1,43.37700000000001,43.37700000000001,0.0,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,profile/measure,profile/measure,cpu_range,1,97840.51400000001,621.0369999999966,17454.31200000005,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,zero_grad,zero_grad,cpu_range,1,296.56100000000004,45.48599999999999,0.0,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,forward,forward,cpu_range,1,36866.706000000006,6275.537000000029,11593.154000000126,0.0,96,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,forward,forward,gpu_annotation,1,0.0,0.0,35220.562999999995,35220.562999999995,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,attention/scores,attention/scores,cpu_range,12,2079.4679999999935,899.6249999999718,344.89999999999236,0.0,96,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,attention/scores,attention/scores,gpu_annotation,12,0.0,0.0,562.0210000000006,562.0210000000006,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,attention/softmax,attention/softmax,cpu_range,12,7963.5619999999935,1676.2829999999976,1668.2670000000544,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,attention/softmax,attention/softmax,gpu_annotation,12,0.0,0.0,7233.785000000007,7233.785000000007,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,attention/value,attention/value,cpu_range,12,1627.5340000000006,436.70900000000165,351.5869999999941,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,attention/value,attention/value,gpu_annotation,12,0.0,0.0,765.3850000000002,765.3850000000002,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,loss,loss,cpu_range,1,315.58200000000215,125.62700000000768,130.59299999999348,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,backward,backward,cpu_range,1,48631.886999999995,48608.437,0.864000000001397,0.0,-96,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,loss,loss,gpu_annotation,1,0.0,0.0,134.94599999999627,134.94599999999627,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,backward,backward,gpu_annotation,1,0.0,0.0,0.864000000001397,0.864000000001397,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,optimizer,optimizer,cpu_range,1,11101.371,107.79800000000978,5729.700999999928,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,aten::mm,operator,255,6212.7510000000675,3891.8080000000837,20744.195000000083,20744.195000000083,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,cudaLaunchKernel,operator,3311,16450.954000000296,16450.954000000296,0.0,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,autograd::engine::evaluate_function: MmBackward0,operator,85,6453.903999999988,641.6000000000204,13531.840000000106,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,MmBackward0,operator,85,5812.303999999967,705.8099999997576,13531.840000000106,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,Optimizer.step#AdamW.step,operator,1,0.0,0.0,11169.065999999992,11169.065999999992,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,aten::matmul,operator,109,5372.636999999975,723.067999999942,7739.368999999963,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,ampere_sgemm_128x64_tn,operator,85,0.0,0.0,7092.065999999985,7092.065999999985,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,aten::mul,operator,489,6576.237999999985,4169.4839999998985,3067.8729999999828,3067.8729999999828,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,aten::where,operator,180,5578.340999999996,1668.4309999998732,1461.811000000007,911.9440000000086,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,autograd::engine::evaluate_function: MulBackward0,operator,145,5186.359999999964,1235.4389999998748,1894.5150000000212,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,ampere_sgemm_128x64_nn,operator,72,0.0,0.0,4865.433000000026,4865.433000000026,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x256_8x4_nt_align1>(cutlass_80_simt_sgemm_128x256_8x4_nt_align1::Params),operator,37,0.0,0.0,4860.411999999997,4860.411999999997,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,aten::add_,operator,503,4435.271000000044,2097.7120000001014,3078.3050000000876,3078.3050000000876,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,aten::arange,operator,4,4218.128,95.28200000001107,5.889999999997599,1.8889999999987594,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,autograd::engine::evaluate_function: DivBackward0,operator,49,4189.937000000005,519.1139999999723,1398.996999999923,0.0,-96,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,operator,aten::reshape,operator,545,3873.8590000000754,1374.9049999999643,291.5269999999682,0.0,0,0
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,profile/measure,CUDA kernels overlapping CPU range,kernel_overlap,3361,97840.514,,38438.44140625,,,
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,forward,CUDA kernels overlapping CPU range,kernel_overlap,1020,36866.706,,10916.5078125,,,
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,attention/scores,CUDA kernels overlapping CPU range,kernel_overlap,24,2079.468,,344.900146484375,,,
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,attention/softmax,CUDA kernels overlapping CPU range,kernel_overlap,324,7963.562,,1668.260986328125,,,
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,attention/value,CUDA kernels overlapping CPU range,kernel_overlap,24,1627.5339999999999,,330.603759765625,,,
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,loss,CUDA kernels overlapping CPU range,kernel_overlap,10,315.582,,308.73583984375,,,
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,backward,CUDA kernels overlapping CPU range,kernel_overlap,1445,48631.887,,21439.583984375,,,
small_ctx256.json,complete,small,4,256,fp32,torch.profiler,241,3220.783203125,3320.0,small_ctx256.json.trace,small_ctx256.operators.csv,optimizer,CUDA kernels overlapping CPU range,kernel_overlap,883,11101.371,,5488.58740234375,,,
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,profile/warmup,profile/warmup,cpu_range,1,50.97800000000001,50.97800000000001,0.0,0.0,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,profile/measure,profile/measure,cpu_range,1,114039.93599999999,696.9950000000099,40756.0380000002,0.0,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,zero_grad,zero_grad,cpu_range,1,390.575,90.23500000000001,0.0,0.0,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,forward,forward,cpu_range,1,50718.350999999995,8054.510999999999,34513.283000000054,0.0,96,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,forward,forward,gpu_annotation,1,0.0,0.0,49689.424,49689.424,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,attention/scores,attention/scores,cpu_range,12,2425.3469999999998,953.2810000000227,1864.8239999999896,0.0,96,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,attention/scores,attention/scores,gpu_annotation,12,0.0,0.0,1876.2169999999842,1876.2169999999842,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,attention/softmax,attention/softmax,cpu_range,12,9574.039000000008,2106.3850000000166,12918.421999999984,0.0,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,attention/softmax,attention/softmax,gpu_annotation,12,0.0,0.0,13681.260999999999,13681.260999999999,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,attention/value,attention/value,cpu_range,12,1998.4739999999902,506.1549999999943,1161.7740000000013,0.0,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,attention/value,attention/value,gpu_annotation,12,0.0,0.0,1169.9980000000005,1169.9980000000005,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,loss,loss,cpu_range,1,314.66399999999703,115.3299999999872,513.3839999999982,0.0,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,backward,backward,cpu_range,1,50767.649,50743.971,0.896999999997206,0.0,-96,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,loss,loss,gpu_annotation,1,0.0,0.0,517.9579999999987,517.9579999999987,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,backward,backward,gpu_annotation,1,0.0,0.0,0.896999999997206,0.896999999997206,0,0
small_ctx512.json,complete,small,4,512,fp32,torch.profiler,241,5736.142578125,6026.0,small_ctx512.json.trace,small_ctx512.operators.csv,optimizer,optimizer,cpu_range,1,11144.478999999992,99.73399999999674,5728.4740000001475,0.0,0,0
